time,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,price actual,generation wind offshore,generation wind onshore,price day ahead,generation solar,forecast solar day ahead_diff,forecast wind onshore day ahead_diff,total load forecast_diff,total load actual_diff,price actual_diff,generation wind offshore_diff,generation wind onshore_diff,price day ahead_diff,generation solar_diff,log_forecast solar day ahead,log_forecast wind onshore day ahead,log_total load forecast,log_total load actual,log_price actual,log_generation wind offshore,log_generation wind onshore,log_price day ahead,log_generation solar
2015-01-01 11:00:00+01:00,0.5186470078057241,0.11606774060305661,0.23670460906885615,0.20946650241637454,0.5203051379851918,0.0,0.13562418955558175,0.5334543568464729,0.5627322597770306,0.17241977450130092,-0.009854251489939209,0.04179884306773651,0.061451719890078804,0.010320843616782649,0.0,0.005186844276788866,0.026452282157676255,0.20845867987966726,0.4178198120167928,0.10981156158208567,0.21245026866833044,0.19017935528663166,0.41891106338533446,0.0,0.12718244651308025,0.4275229400903936,0.44643573783895885
2015-01-01 12:00:00+01:00,0.6664353859496964,0.13784150587124566,0.2581638365366673,0.2372311191130484,0.5232218981377608,0.0,0.14358128020747377,0.5334543568464729,0.684480622898602,0.14778837814397228,0.021773765268189055,0.02145922746781115,0.02776461669667385,0.00291676015256892,0.0,0.007957090651892013,0.0,0.12174836312157145,0.5106868457065792,0.12913305172623327,0.2296533855190347,0.21287591436813053,0.4208277613550912,0.0,0.13416481215354886,0.4275229400903936,0.5214572806214619
2015-01-01 13:00:00+01:00,0.6612315698178665,0.1384905883047147,0.2869471916402314,0.2647114564578793,0.544873233116446,0.0,0.1445832842154898,0.5621109958506223,0.7060697221730667,-0.005203816131829964,0.0006490824334690337,0.028783355103564112,0.027480337344830907,0.02165133497868521,0.0,0.001002004008016033,0.028656639004149387,0.02158909927446473,0.5075592368184599,0.1297033397371271,0.25227289563557603,0.2348439984994998,0.4349418572206248,0.0,0.13504062684593976,0.4460381089764711,0.5341923170345371
2015-01-01 14:00:00+01:00,0.64163052905464,0.13972974567770108,0.30677365180070904,0.2627688808869516,0.5449854161992372,0.0,0.14587999528468704,0.5621109958506223,0.7000530879490355,-0.01960104076322644,0.0012391573729863825,0.01982646016047762,-0.001942575570927696,0.00011218308279126177,0.0,0.0012967110691972372,0.0,-0.006016634224031203,0.4956899729550633,0.13079116910700994,0.2675612381606675,0.23330683445139236,0.43501447095191337,0.0,0.13617289665295973,0.4460381089764711,0.5306594787798953
2015-01-01 15:00:00+01:00,0.58438855160451,0.13801852835310086,0.2578372830752006,0.2085662844688715,0.5191833071572807,0.0,0.13196982199693505,0.5136151452282157,0.6726243142806583,-0.057241977450130044,-0.0017112173246002227,-0.04893636872550844,-0.05420259641808012,-0.025802109041956567,0.0,-0.013910173287751987,-0.04849585062240658,-0.02742877366837726,0.46019856104178486,0.12928861707695788,0.22939380418518318,0.18943476820412672,0.41817289253908957,0.0,0.12395932041232505,0.4145009253622818,0.5143938386769551
2015-01-01 16:00:00+01:00,0.4535993061578491,0.12267657992565056,0.23385892890464632,0.1891405287595943,0.5351133049136191,0.0,0.12271602027584583,0.5304719917012447,0.5434436382941072,-0.13078924544666087,-0.015341948427450292,-0.023978354170554272,-0.01942575570927718,0.01592999775633841,0.0,-0.009253801721089222,0.016856846473028986,-0.12918067598655103,0.3740427607729694,0.1157156377730306,0.21014659877363,0.1732308014392179,0.42860419259099425,0.0,0.11575076779901877,0.42557617913868734,0.4340160487728684
2015-01-01 17:00:00+01:00,0.24058976582827407,0.12362069982887827,0.24892703862660948,0.2122619160428315,0.575050482387256,0.0,0.13138040787457267,0.5718360995850622,0.2565917536719165,-0.21300954032957503,0.0009441199032277081,0.015068109721963152,0.023121387283237205,0.0399371774736369,0.0,0.008664387598726841,0.0413641078838175,-0.28685188462219074,0.21558688415019067,0.11655623885226488,0.22228481360579205,0.19248796664594495,0.45428732407330097,0.0,0.12343848706721797,0.45224442622084876,0.22840309855225027
2015-01-01 18:00:00+01:00,0.06921075455333911,0.1381365433410043,0.38883187161783905,0.34686818914052864,0.6818487772043976,0.0,0.1352115996699281,0.7004668049792531,0.06848345425588391,-0.17137901127493496,0.014515843512126037,0.13990483299122958,0.13460627309769713,0.10679829481714165,0.0,0.003831191795355432,0.12863070539419086,-0.18810829941603258,0.066920763736847,0.1293923138676351,0.32846301369420583,0.2977820375105756,0.5198936509717024,0.0,0.1268190649844365,0.5309028045331832,0.06624031063694075
2015-01-01 19:00:00+01:00,0.017346053772766695,0.13677937098011447,0.4603937301735398,0.421396759215389,0.6816244110388153,0.0,0.14399387009312745,0.7392375518672198,0.021589099274464695,-0.05186470078057241,-0.0013571723608898356,0.07156185855570074,0.07452857007486036,-0.0002243661655823015,0.0,0.008782270423199345,0.03877074688796678,-0.046894354981419216,0.017197328384416507,0.1281991510668861,0.37870607756466984,0.35164002141325684,0.5197602375901422,0.0,0.134525534633047,0.5534468286117087,0.02135935543109028
2015-01-01 20:00:00+01:00,0.007632263660017346,0.14846285478255739,0.5521552528456802,0.46849237183739223,0.6973300426295714,0.0,0.15607685960155607,0.761021784232365,0.014687665899840737,-0.009713790112749348,0.011683483802442912,0.09176152267214044,0.047095612622003236,0.01570563159075611,0.0,0.012082989508428621,0.02178423236514515,-0.006901433374623957,0.007603285289372991,0.13842440024920333,0.43964445080800685,0.38423627711624486,0.5290564532759005,0.0,0.14503225558458555,0.5658941998136866,0.014580846813471802
2015-01-01 21:00:00+01:00,0.004509973980919341,0.15943824865757952,0.5641444299309571,0.4948829716668245,0.6780345523894997,0.0,0.17110691972179654,0.7314574688796679,0.01026367014687666,-0.0031222896790980047,0.010975393875022138,0.011989177085276914,0.02639059982943226,-0.01929549024007171,0.0,0.015030060120240468,-0.0295643153526971,-0.004423995752964078,0.0044998345226304045,0.14793561942382408,0.4473389843626131,0.4020479239571025,0.5176231992451118,0.0,0.15794938678540904,0.5489635213935823,0.010211356334415767
2015-01-01 22:00:00+01:00,0.0022549869904596705,0.17483920457898153,0.5182869938421347,0.4692978300009475,0.6400044873233116,0.0,0.17906401037368858,0.7021524896265559,0.010086710316758096,-0.0022549869904596705,0.015400955921402004,-0.04585743608882242,-0.025585141665876998,-0.03803006506618811,0.0,0.00795709065189204,-0.02930497925311204,-0.00017695983011856327,0.002252448323021048,0.16113129106487015,0.4175827216058187,0.38478462000555896,0.4946989780051148,0.0,0.16472091217111418,0.5318936205130258,0.010036178966883733
2015-01-01 23:00:00+01:00,0.0024284475281873374,0.17696347436124388,0.41719537227094594,0.36349853122334885,0.5682073143369979,0.0,0.18018389720617706,0.6431535269709543,0.0069014333746239605,0.00017346053772766693,0.00212426978226235,-0.10109162157118878,-0.10579929877759864,-0.07179717298631372,0.0,0.0011198868324884814,-0.05899896265560156,-0.0031852769421341354,0.0024255036146185087,0.1629377949684414,0.34867982860090324,0.31005384609232733,0.44993312896462734,0.0,0.1656702714249695,0.4966172777638255,0.006877727490533329
2015-01-02 00:00:00+01:00,0.0008673026886383347,0.7580102673039476,0.4041332338122784,0.37638586184023504,0.5669733004262957,0.0,0.7522103029588589,0.07780082987551866,0.006547513714386834,-0.0015611448395490028,0.5810467929427037,-0.01306213845866755,0.012887330616886183,-0.0012340139107022141,0.0,0.5720264057526818,-0.5653526970954357,-0.00035391966023712654,0.0008669267989858374,0.5641826395780964,0.3394201969789815,0.3194611230490219,0.4491459245728824,0.0,0.560878021245885,0.07492269648868173,0.006526171853233532
2015-01-02 01:00:00+01:00,0.006071118820468344,0.7219566884994394,0.31493748833737645,0.27522979247607304,0.5045995063944357,0.0,0.724389956383355,0.03890041493775934,0.006547513714386834,0.005203816131830009,-0.03605357880450821,-0.08919574547490194,-0.101156069364162,-0.06237379403185994,0.0,-0.027820346575503918,-0.03890041493775932,0.0,0.006052763831351252,0.5434612538305958,0.2737891271137649,0.24312639176402215,0.408526754079618,0.0,0.5448733394615372,0.03816286049532741,0.006526171853233532
